path	changed_in_pr	copilot_reviewed	executed_by	ledger_ids	measurement_tables	read_by_auditor	claims_executed	negative_controls	findings
fuzz/seed_corpus/fuzz_consttime/e2296c3796609bda5506084ab59c0679d2350303	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/e2dba29631fa891c2ebde628b315554eb212231a	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/e880064c7e580102db865f3f245cc1a5f5c10536	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/e96a00a543f2d822720f437cc137b2b7107f1883	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/eb63281aeb0c5abb0bef453b91df541ad967d315	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/equal_buffers	no	n/a (not in the PR diff)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/f116a72702285b6c9a55f3a1d08506c3a5a0b3fa	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/f3ffd498ae1eaf9f3eb528710e7229f869712121	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/f40d30a94e8e05160a9436a53c19be9142bafb83	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/f49198ffed284e86b9bdcc6477fe461ae749275b	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/f5b7fdb86970fc8883474a1a7ceffe30feea6dcb	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_consttime/f9efd42a7677d310340c30a61b60f21c1d10a1c9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/042dc4512fa3d391c5170cf3aa61e6a638f84342	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/0458d57cc233a1fd54c2064457f15c4b62f80790	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/0bdeb6d2d38cba211617692c0da53abc6faf07d7	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/1489f923c4dca729178b3e3233458550d8dddf29	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/1a27af7e946533b3e3859d91f914084ada30ab13	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/1c3324d1f61ca0a11fa6701782e57207711664c3	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/206afd05eb6fc32ff9886cf4d60e7131c1e03426	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/24c5fd9298e9a698d9fc449c04f7b8101b291cdc	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/2548e34d6caf778771e60549b6c3c3e896ec1851	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/29b95b8a4f6875e95c51537bc0e111826b57b949	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/32db50268bc72fe723b930793fe52c6a83d7a958	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/36ca9bd2eef5d071631ce2b354da7fc9e38486b4	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/39a33f15083ab348fe9ed1b571418a8814b11cc9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/3be888a054274576e79fb349b163e107f8420e48	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/3d02deffccddee2b355ebc87a651742a545ee0a2	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/4cad450f05df239ca5323feeae73331a44c963c8	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/502bd017f9f238d175c86aeb6a09ffe75ae035fe	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/52cda6e3257a85d481eb612ffadf98d16d8c9cec	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/58d548d112c5fa972469d09db983e814293d0ab4	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/5cea5a51764110bef3082c7d478f389bfaea74f6	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/63b222a5fbb95703634f7b4d6c110c17644c64dd	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/66c524f44df6cd9d3a5124346a6a870d789835a9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/67a7c46dbc8fa86abcc7227025060672d36537a1	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/680b73bf202ac8e09cc775dead9d04cd1026dc85	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/6acea12ae93edf595827c7b7b41ba23ce7e06dae	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/6c1cefc627ce768058fc0af78087a48f7e700bd7	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/6ea7044fcde6e1aff873a00fe3afaf0d8ea34567	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/75e523eb58f7df13d603fb29c696b2646221d19c	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/7924f796734e46762add3e671ef64864f6bdf4a1	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/7ad2936993b304971caefc2ff340f7088929c175	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/826d1e9258f045f876834979f29eade5ba2ecd8c	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/874c7ceef94d87233ffc2f41363d1b617a9e3ea9	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/9a0d2bc0ab1d8d06d15931cbc7f9caffa7af30c1	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/9adc9b138284b1e06cdc47abfb0d6aa831eb38e6	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/a281f2f3fca3d318b4d52b34fe2c8e99900dfee6	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/a3d14da00ec6a1fb87097ed747ce7cc221e87645	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/a8110b4c0533392036b66089a0dfc1bdde931ad0	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/af258ac0aed45fc3afee00fd4a2b034c264335b7	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/afe3b20c644afc1f8704c877520071b62ccdf0fc	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/c02b43e363e5062ffbb8c4a714b0c7aa20a6a8d2	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/c228e3ff54a04ac68829da96742efea81d914695	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/c65e9d4c7c905f55c94a69875150821c6880aa60	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/c88383ed3b29a105a5568e44efd20a47e89197ff	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/cd3c76b84c562fe3056446e357fca8e37e4e239a	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/cf6f8c66ce9f65b02b023820b6627c02f8a5d417	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/d17d56344273d138ee581956fb21fe4a0173ce0f	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/da734b308282bcaa355aad95c6b5808c421f9040	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/dc9e44dc2a9a9048f77095c80cecebb18bac9898	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/df211ccdd94a63e0bcb9e6ae427a249484a49d60	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/df9995252669b9ee3cfba00b39d436c58511f6ac	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
fuzz/seed_corpus/fuzz_dilithium/e1b4aa8c7f7863a12061c607b30c038f58c68879	yes	yes (per PR description)	libFuzzer build of every target, 60 s depth run per target, seed-corpus and dictionary loading, registration and reachability gates	V-gate*x61	PR394_FUZZ_DEPTH.tsv,PR394_FUZZ_DEPTH_O2G.tsv	no	0	none	none
